NID,nodeType,Centroid_X,Centroid_Y,gene_1,gene_2,gene_3
1,6,570,460,43,40,26
1,6,43,569,8,20,42
1,10,692,74,16,13,18
1,11,692,646,48,1,46
1,12,207,106,24,19,33
1,6,237,214,17,29,14
1,10,663,472,33,38,49
1,1,483,460,45,46,16
1,4,527,646,8,15,4
1,10,617,42,46,11,28
1,10,346,112,35,32,32
1,9,284,315,44,45,0
1,5,620,610,13,3,37
1,1,285,727,29,8,34
1,4,343,403,39,4,2
1,10,520,742,16,31,50
1,2,273,139,17,3,37
1,9,329,231,22,5,40
1,8,194,4,31,23,7
1,8,356,129,28,2,8
1,3,689,537,27,36,34
1,10,9,570,22,5,9
1,7,179,450,19,28,47
1,6,262,246,30,34,24
1,8,379,152,9,50,19
1,1,695,136,37,35,40
1,9,326,5,1,1,10
1,6,78,5,11,18,17
1,9,264,558,15,28,32
1,7,646,650,17,8,33
1,10,568,780,35,49,22
1,3,409,569,14,23,31
1,9,326,174,48,14,17
1,2,167,261,23,6,34
1,1,70,495,38,27,13
1,2,621,358,32,2,48
1,3,318,693,24,29,38
1,8,27,378,47,40,20
1,2,39,114,36,46,5
1,1,66,629,24,6,12
1,12,281,164,6,49,18
1,2,524,367,34,40,10
1,9,498,518,26,32,26
1,4,235,481,32,47,47
1,7,624,184,4,7,6
1,12,709,160,36,8,11
1,11,77,291,21,27,25
1,4,713,261,47,24,40
1,1,703,544,44,29,18
1,2,303,572,39,43,38
1,1,461,394,2,44,26
1,1,402,230,16,45,33
1,11,727,428,27,22,15
1,8,438,162,27,11,25
1,10,403,692,42,43,14
1,1,767,503,14,11,5
1,6,58,315,13,31,7
1,5,676,132,11,10,43
1,5,624,88,45,21,5
1,3,411,736,39,44,30
1,4,599,697,22,32,38
1,5,610,654,24,38,44
1,2,695,745,9,34,3
1,7,174,399,36,47,41
1,5,512,138,31,2,11
1,1,715,44,27,21,17
1,5,545,288,20,37,34
1,6,184,328,20,43,0
1,8,740,376,22,19,31
1,1,670,243,34,14,32
1,3,35,338,15,12,15
1,3,134,689,27,40,46
1,5,397,371,7,47,40
1,12,433,50,12,12,9
1,8,544,188,33,34,30
1,6,692,131,42,31,32
1,6,596,474,30,26,33
1,8,738,111,33,4,39
1,3,610,608,8,11,27
1,1,476,208,16,22,41
1,2,218,363,35,44,29
1,3,523,320,4,11,29
1,1,61,291,43,45,13
1,4,318,27,25,11,22
1,2,481,574,14,18,3
1,12,416,127,16,49,46
1,10,365,685,32,49,13
1,1,527,213,2,27,38
1,11,163,250,49,22,45
1,12,539,68,21,9,18
1,9,383,731,44,19,15
1,1,654,457,47,23,15
1,1,633,569,40,40,18
1,2,493,65,31,2,38
1,1,347,514,2,44,36
1,2,15,694,13,44,37
1,5,779,719,6,41,40
1,12,620,49,18,5,2
1,9,39,324,23,38,25
1,4,606,52,23,26,37
1,2,434,328,8,5,28
1,6,607,386,16,2,30
1,7,269,101,5,30,48
1,1,149,465,49,45,0
1,10,76,735,23,21,16
1,6,524,0,30,8,32
1,7,123,127,21,44,46
1,2,331,481,25,24,22
1,11,85,50,44,36,32
1,11,63,22,34,26,20
1,2,696,456,20,49,48
1,2,519,231,18,34,43
1,2,27,702,30,35,10
1,1,415,608,49,31,5
1,9,473,697,1,48,43
1,9,462,320,8,48,23
1,9,271,24,48,15,4
1,6,17,507,3,23,35
1,9,500,222,45,14,11
1,3,557,683,20,3,9
1,8,348,63,22,20,48
1,4,703,674,42,42,47
1,5,283,568,25,6,39
1,6,485,88,45,36,27
1,11,636,607,10,38,14
1,8,177,415,9,17,24
1,12,347,346,12,7,27
1,5,696,568,0,9,15
1,7,639,751,32,28,16
1,6,72,725,23,42,26
1,11,627,110,46,49,49
1,6,639,732,47,4,44
1,11,459,372,30,13,39
1,1,675,430,34,42,11
1,9,717,361,41,15,44
1,9,190,228,46,48,37
1,3,623,551,1,8,13
1,12,696,238,6,10,18
1,4,429,615,33,42,27
1,6,166,264,30,47,0
1,12,410,471,37,11,20
1,2,34,130,31,16,29
1,6,196,531,48,6,42
1,11,224,350,35,47,30
1,7,301,384,38,3,43
1,2,387,385,14,17,11
1,1,293,583,23,45,44
1,1,660,107,8,23,32
1,2,424,350,0,16,5
1,2,454,231,37,15,5
1,6,456,422,24,49,15
1,8,719,336,3,30,38
1,10,322,697,12,37,21
1,7,137,461,41,30,9
1,10,47,290,5,18,7
1,2,425,8,41,15,9
1,1,186,726,26,44,42
1,11,765,474,40,36,47
1,7,258,771,15,27,13
1,10,437,167,0,41,16
1,6,126,309,9,24,1
1,11,75,33,37,23,20
1,2,718,427,7,8,17
1,1,677,722,6,36,23
1,5,327,542,25,29,40
1,12,22,291,37,15,46
1,8,284,368,49,46,32
1,5,153,715,13,44,16
1,9,198,649,34,10,29
1,12,615,764,0,30,3
1,5,331,471,20,34,19
1,8,478,13,44,24,46
1,11,664,153,4,31,10
1,6,143,509,3,45,15
1,7,654,431,22,23,13
1,7,282,432,25,43,28
1,8,337,772,3,46,46
1,7,175,15,37,4,12
1,6,684,641,11,45,37
1,9,299,430,19,30,45
1,8,28,491,30,27,33
1,8,477,286,43,12,10
1,3,469,665,30,10,3
1,8,469,509,44,0,18
1,8,119,234,2,4,6
1,6,460,694,1,49,32
1,8,782,295,9,40,22
1,3,288,759,33,29,35
1,5,131,747,37,26,6
1,4,610,85,10,29,26
1,8,3,468,7,45,47
1,10,437,182,16,1,1
1,9,388,369,21,48,1
1,3,693,371,40,31,11
1,1,723,1,30,29,6
1,10,718,326,39,49,24
1,9,26,724,8,43,30
1,12,574,291,37,38,45
1,11,438,635,19,30,6
1,9,309,647,31,36,4
1,5,161,177,45,45,25
1,2,56,473,22,24,43
1,6,105,237,22,15,31
1,2,245,15,31,37,34
1,1,499,753,23,50,38
1,5,403,602,48,24,13
1,7,615,327,1,30,49
1,2,149,60,18,22,42
1,2,662,255,28,23,43
1,7,519,682,35,8,20
1,3,323,204,42,7,43
1,8,418,195,10,45,28
1,12,718,512,49,20,39
1,6,423,380,13,40,35
1,6,328,469,39,3,29
1,8,495,224,11,37,14
1,9,528,719,28,29,22
1,4,409,178,11,50,30
1,1,223,391,38,43,29
1,6,358,57,12,40,25
1,11,575,77,18,6,31
1,10,674,431,41,14,5
1,12,289,293,22,26,1
1,1,74,696,29,4,45
1,3,383,198,5,12,28
1,2,117,663,30,17,43
1,1,734,268,39,13,25
1,2,346,627,26,38,36
1,1,51,690,46,10,40
1,11,527,201,1,46,16
1,6,281,135,34,44,4
1,11,547,465,17,48,35
1,11,369,16,12,29,10
1,9,131,48,8,21,47
1,1,430,700,31,26,22
1,8,346,569,31,29,13
1,9,325,488,46,40,46
1,3,742,668,32,35,38
1,1,625,595,28,6,48
1,3,527,260,2,42,14
1,5,764,326,46,17,44
1,2,323,171,16,4,20
1,6,128,296,43,47,21
1,8,190,118,5,24,33
1,6,678,10,44,15,15
1,11,214,200,50,4,11
1,7,338,333,6,33,49
1,7,559,239,9,42,0
1,6,389,672,28,6,26
1,12,262,613,45,1,44
1,9,132,654,10,48,13
1,6,553,430,34,5,5
1,4,340,712,3,20,36
1,1,313,321,33,8,4
1,2,504,421,27,22,13
1,7,753,686,18,2,1
1,12,563,263,12,5,8
1,8,441,721,16,32,12
1,4,522,9,36,17,21
1,2,647,633,42,40,41
1,3,158,701,16,19,23
1,6,520,719,12,38,30
1,10,435,78,49,0,29
1,8,522,128,46,13,33
1,4,254,638,22,30,21
1,7,14,350,26,42,6
1,11,234,445,39,22,25
1,2,304,91,12,23,38
1,4,126,74,26,13,17
1,4,442,66,44,2,26
1,1,765,39,46,5,32
1,3,52,642,37,22,32
1,3,470,679,36,43,26
1,1,632,133,46,9,38
1,12,167,583,1,16,22
1,2,758,50,31,15,16
1,4,2,79,31,2,29
1,12,97,89,29,39,30
1,5,486,257,4,19,25
1,8,598,710,20,28,48
1,10,693,638,16,27,48
1,2,554,186,16,39,22
1,8,719,166,24,43,20
1,3,435,668,9,35,35
1,3,77,501,15,30,45
1,12,186,754,49,20,4
1,6,422,735,15,37,32
1,8,232,34,49,12,50
1,1,183,291,48,8,9
1,6,455,391,43,45,15
1,4,394,621,34,4,46
1,3,209,542,2,28,17
1,12,25,480,1,17,18
1,5,294,186,12,45,26
1,2,346,411,3,11,18
1,5,388,152,16,12,32
1,5,155,491,12,21,47
1,11,774,588,27,29,23
1,3,427,470,18,37,13
1,8,274,295,5,34,35
1,6,480,320,48,27,25
1,2,595,20,38,32,46
1,2,769,615,17,43,39
1,11,178,779,42,9,13
1,10,502,112,36,36,33
1,4,741,185,46,34,38
1,9,737,448,38,21,48
1,12,268,398,8,24,8
1,1,130,328,26,38,20
1,10,618,426,22,38,48
1,6,330,342,37,36,13
1,10,771,461,14,35,30
1,9,720,231,29,18,36
1,3,782,444,30,45,45
1,4,741,396,1,38,32
1,1,307,313,17,3,21
1,4,610,364,41,1,24
1,12,481,44,0,38,19
1,9,707,422,30,33,39
1,1,226,32,30,12,26
1,5,710,660,20,22,7
1,3,192,483,35,32,10
1,9,39,240,30,18,14
1,4,752,637,29,19,34
1,7,92,382,25,27,13
1,4,192,57,10,27,10
1,5,445,11,8,19,1
1,3,296,270,47,19,12
1,10,277,283,2,6,17
1,4,693,704,45,5,37
1,1,268,743,22,36,2
1,3,7,502,21,33,6
1,4,35,99,46,20,23
1,10,583,369,22,19,43
1,7,159,470,23,41,30
1,5,319,183,1,6,48
1,7,305,372,33,42,32
1,8,22,540,15,40,27
1,5,187,60,10,1,49
1,3,162,547,13,11,19
1,9,13,167,32,41,4
1,10,648,770,40,20,5
1,12,460,349,49,3,35
1,10,557,782,20,16,50
1,1,325,618,31,49,6
1,9,695,380,22,40,21
1,11,632,473,4,1,40
1,9,166,294,12,48,44
1,6,393,766,18,20,43
1,7,255,661,15,35,44
1,11,323,308,7,12,10
1,10,226,443,36,41,16
1,6,611,521,10,2,12
1,9,144,514,25,44,45
1,2,332,501,12,8,4
1,1,641,473,42,20,7
1,11,152,667,2,27,39
1,10,303,401,33,22,13
1,11,125,356,48,30,9
1,5,690,426,40,14,31
1,12,95,740,3,15,49
1,3,414,417,43,20,17
1,2,388,134,29,25,41
1,1,668,586,38,40,35
1,7,310,93,12,20,1
1,1,6,352,29,26,14
1,7,257,574,37,21,29
1,9,757,547,36,1,45
1,7,679,265,20,22,9
1,2,507,707,21,20,46
1,12,11,422,40,5,16
1,8,56,63,1,37,28
1,7,85,192,49,20,44
1,10,687,161,14,21,7
1,5,118,657,50,22,5
1,2,712,53,44,8,35
1,12,89,587,6,2,39
1,7,449,304,40,43,45
1,1,405,202,18,39,11
1,7,148,398,48,20,47
1,12,635,284,22,42,24
1,6,128,719,28,29,6
1,8,1,199,36,15,21
1,8,224,587,19,32,12
1,12,3,619,47,34,22
1,2,728,711,30,4,15
1,12,398,597,48,21,36
1,8,99,15,5,1,5
1,7,652,104,32,8,25
1,7,570,583,23,13,16
1,10,433,399,7,3,18
1,5,265,156,31,1,46
1,7,41,568,12,49,42
1,1,309,506,16,31,41
1,2,549,542,1,7,6
1,2,181,508,7,47,35
1,10,489,653,19,9,5
1,1,745,496,49,45,44
1,7,24,284,22,28,33
1,7,250,542,22,9,6
1,11,361,319,33,17,26
1,11,289,696,16,12,35
1,5,508,718,3,20,38
1,1,241,712,25,19,22
1,12,724,659,8,40,21
1,4,292,142,12,40,29
1,1,71,138,11,47,22
1,2,511,573,5,37,19
1,5,337,27,18,42,28
1,3,49,603,8,46,4
1,10,623,490,0,1,21
1,1,760,300,4,17,45
1,2,270,672,25,30,25
1,11,631,241,49,45,22
1,11,385,180,25,31,17
1,1,567,778,41,49,50
1,5,188,107,25,25,9
1,6,141,606,40,9,28
1,10,89,380,9,18,31
1,3,75,753,4,26,50
1,9,52,350,3,37,12
1,9,670,501,43,41,31
1,4,40,127,38,48,3
1,2,278,105,40,26,4
1,12,355,549,8,8,4
1,10,647,601,22,3,9
1,9,256,62,7,19,3
1,9,12,564,19,43,5
1,2,21,245,25,31,48
1,9,727,100,14,13,1
1,12,243,214,11,44,46
1,9,29,679,48,46,20
1,12,724,728,8,38,24
1,7,205,186,46,27,50
1,4,99,30,31,8,44
1,8,102,632,6,36,44
1,1,572,485,24,34,17
1,6,740,607,15,11,22
1,1,306,752,49,49,5
1,8,580,596,24,16,22
1,11,502,768,14,8,13
1,6,144,444,33,27,18
1,6,288,240,9,41,10
1,1,549,502,35,3,21
1,1,731,218,37,43,14
1,10,369,205,43,25,4
1,4,679,732,39,45,49
1,10,468,16,46,50,0
1,2,569,109,48,15,23
1,4,632,87,28,28,13
1,7,592,590,13,48,21
1,10,682,460,22,2,24
1,11,764,129,16,23,33
1,10,593,261,41,5,34
1,9,322,564,28,30,29
1,3,309,504,45,31,40
1,1,692,601,7,43,37
1,6,682,215,8,2,44
1,7,571,701,13,49,12
1,10,144,652,8,48,17
1,12,1,9,33,3,17
1,11,179,526,11,21,2
1,9,613,531,0,43,38
1,2,164,286,37,21,28
1,2,375,99,4,18,13
1,5,47,543,43,6,23
1,12,334,281,41,42,35
1,2,422,276,10,49,36
1,1,591,479,21,36,27
1,9,349,338,11,5,7
1,1,619,291,15,45,9
1,3,532,303,33,3,7
1,6,304,146,28,22,40
1,6,486,366,14,40,18
1,3,394,351,2,16,2
1,12,434,575,42,25,37
1,4,114,16,10,42,15
1,9,600,411,17,35,14
1,11,240,533,17,15,40
1,11,246,712,28,44,38
1,3,440,175,40,27,13
1,9,531,609,28,46,21
1,2,777,443,23,19,18
1,10,292,541,48,15,25
1,8,128,477,8,43,47
1,1,55,539,21,39,30
1,12,767,316,2,45,36
1,7,614,152,31,26,41
1,8,460,743,10,43,27
1,10,178,652,23,15,31
1,3,702,597,12,22,3
1,4,61,389,12,36,37
1,3,266,732,25,13,22
1,9,689,272,39,37,40
1,4,48,320,38,44,40
1,10,759,615,29,20,26
1,6,17,108,8,3,25
1,3,212,508,31,11,9
1,4,395,654,38,47,12
1,1,387,13,41,35,12
1,12,31,738,49,21,29
1,10,563,240,4,9,19
1,6,394,275,6,49,48
1,8,551,335,4,40,15
1,4,29,696,33,0,47
1,4,71,611,33,19,8
1,6,254,115,4,19,33
1,7,180,82,35,3,33
1,8,729,631,45,28,17
1,6,234,35,42,34,21
1,1,432,58,14,49,47
1,8,40,752,16,22,13
1,11,205,183,43,4,16
1,12,301,444,38,41,1
1,6,709,478,10,31,3
1,11,654,267,50,41,49
1,1,246,287,45,40,25
1,4,655,77,38,6,23
1,2,653,70,35,19,16
1,6,354,621,47,49,42
1,5,31,192,18,24,3
1,10,509,399,35,21,24
1,9,606,775,24,38,26
1,4,730,267,28,43,0
1,11,85,401,7,36,16
1,9,521,64,30,6,45
1,8,603,731,35,21,11
1,10,164,489,4,9,16
1,5,57,180,24,12,36
1,8,140,362,35,23,4
1,2,171,318,22,1,49
1,4,385,52,38,9,1
1,12,638,114,37,23,46
1,6,285,40,2,26,27
1,8,716,372,48,45,38
1,3,426,228,5,37,16
1,7,288,123,13,44,9
1,4,481,674,27,32,1
1,5,234,749,46,44,29
1,12,407,387,46,25,50
1,8,391,682,46,29,0
1,3,95,763,21,1,19
1,8,638,399,38,38,31
1,6,569,111,21,28,21
1,1,437,760,41,50,21
1,4,7,698,2,4,40
1,11,540,696,16,5,36
1,6,479,455,7,45,8
1,1,287,732,22,14,15
1,5,588,397,45,36,26
1,5,21,366,30,32,39
1,4,710,158,47,28,1
1,10,550,621,46,21,6
1,8,190,279,11,37,14
1,2,461,232,31,25,47
1,10,541,438,48,29,36
1,7,602,763,30,9,37
1,8,198,186,29,13,15
1,2,614,464,3,31,4
1,10,567,270,40,28,35
1,7,781,86,43,38,36
1,3,663,630,44,38,26
1,1,431,47,45,3,11
1,1,296,272,12,0,13
1,1,548,704,34,34,23
1,3,738,516,21,44,27
1,6,485,407,2,11,32
1,7,578,433,1,12,37
1,6,98,78,24,12,44
1,9,194,83,19,31,34
1,1,624,340,1,31,40
1,6,365,369,10,34,12
1,10,466,175,3,8,48
1,8,96,165,8,19,9
1,2,100,705,11,13,36
1,9,733,761,18,18,44
1,1,764,498,1,34,3
1,7,547,268,16,10,40
1,12,500,117,38,31,18
1,10,743,366,14,20,41
1,7,534,328,13,45,35
1,6,108,717,5,48,47
1,4,635,57,35,6,3
1,9,28,672,40,30,8
1,3,508,713,27,11,15
1,3,171,723,3,2,13
1,6,88,742,34,24,29
1,5,749,94,38,9,21
1,1,649,29,40,3,34
1,3,661,519,36,28,37
1,6,361,530,24,19,39
1,4,709,689,4,3,47
1,8,564,358,45,35,13
1,3,487,501,6,50,0
1,9,261,322,47,34,1
1,7,40,7,49,41,42
1,3,530,416,41,43,44
1,12,375,569,18,12,45
1,1,476,93,19,14,21
1,12,671,592,37,5,28
1,4,481,465,22,26,3
1,9,295,404,37,31,45
1,5,701,421,11,36,14
1,7,762,420,6,1,5
1,7,392,675,42,9,31
1,7,707,134,46,8,32
1,12,328,257,16,38,24
1,2,585,484,32,30,47
1,4,464,157,13,38,47
1,9,706,514,36,24,25
1,1,528,141,6,18,20
1,11,525,613,30,36,12
1,2,73,324,3,48,40
1,5,338,401,20,44,35
1,6,133,304,1,31,46
1,4,84,309,14,30,29
1,8,211,172,50,15,23
1,8,751,254,19,33,23
1,12,241,716,14,31,39
1,8,411,186,46,17,20
1,5,95,213,37,28,47
1,9,63,227,44,27,43
1,9,97,508,10,25,26
1,1,123,486,24,22,22
1,7,420,399,19,18,35
1,8,773,518,23,7,4
1,6,87,221,5,10,37
1,3,133,95,4,7,25
1,11,569,740,2,7,4
1,2,238,650,5,19,42
1,9,547,752,48,30,26
1,5,367,530,38,2,42
1,2,659,599,14,9,11
1,9,286,336,46,15,43
1,8,263,721,35,4,41
1,10,710,390,38,24,19
1,1,29,443,45,20,10
1,2,524,720,49,21,33
1,10,183,387,11,31,24
1,12,711,233,23,44,23
1,2,130,697,39,4,31
1,12,308,648,28,18,49
1,7,504,389,4,8,47
1,5,733,732,34,41,37
1,12,528,191,27,22,23
1,1,408,126,8,10,14
1,5,333,194,32,24,49
1,11,702,301,14,21,10
1,11,468,307,35,29,39
1,9,282,457,19,21,38
1,11,566,509,41,16,29
1,2,722,109,23,32,2
1,1,585,420,31,50,10
1,6,302,258,2,31,9
1,6,67,551,18,33,6
1,9,598,427,33,47,38
1,4,575,55,9,28,49
1,5,594,320,24,18,37
1,10,341,501,28,40,7
1,5,600,378,11,13,43
1,1,83,112,39,5,32
1,4,502,666,12,7,3
1,11,743,301,43,49,39
1,9,476,270,5,50,17
1,9,271,479,39,33,24
1,5,372,562,26,15,5
1,10,624,391,8,33,38
1,4,238,295,43,15,41
1,2,495,144,39,7,7
1,1,277,501,13,36,22
1,1,775,685,34,3,39
1,11,615,740,4,4,1
1,10,41,24,36,28,7
1,2,58,767,11,24,41
1,3,250,442,42,21,19
1,10,350,705,4,25,28
1,3,506,484,35,28,28
1,2,283,496,4,43,25
1,3,739,593,47,13,28
1,10,455,253,38,5,7
1,11,711,169,10,1,3
1,9,200,339,29,24,43
1,10,539,313,12,28,23
1,11,536,608,30,31,19
1,10,407,602,40,41,15
1,7,628,717,40,8,18
1,4,775,476,25,32,44
1,8,55,138,30,34,30
1,4,92,284,5,49,5
1,9,670,696,30,44,19
1,10,180,39,23,24,3
1,11,462,92,21,30,46
1,12,133,454,37,3,42
1,6,104,757,31,45,23
1,4,453,323,31,8,20
1,10,518,765,38,12,19
1,8,651,242,32,48,31
1,8,658,361,13,4,14
1,10,206,276,24,13,8
1,2,438,362,26,12,25
1,1,694,144,1,25,40
1,4,219,679,12,45,37
1,10,68,285,48,3,35
1,11,279,84,49,30,21
1,11,118,571,43,33,3
1,2,16,617,37,2,30
1,5,239,722,39,36,10
1,5,322,609,44,21,16
1,9,637,357,6,49,3
1,3,448,573,47,16,44
1,4,584,285,35,6,33
1,1,560,720,16,33,36
1,8,324,74,11,31,23
1,6,512,0,29,23,32
1,3,754,452,31,34,4
1,2,348,521,39,50,15
1,10,724,195,13,19,8
1,3,656,260,48,13,8
1,2,720,618,1,44,29
1,6,369,689,39,38,21
1,3,573,414,25,17,44
1,3,460,243,38,47,41
1,9,767,187,50,24,42
1,10,247,640,19,3,27
1,7,165,669,19,36,23
1,11,248,145,43,5,47
1,7,277,552,33,12,13
1,2,168,629,1,11,18
1,8,197,706,44,24,26
1,8,371,32,40,19,41
1,8,679,8,41,20,21
1,7,739,219,2,25,31
1,6,71,112,27,42,31
1,4,558,383,38,43,33
1,8,213,382,47,40,27
1,7,34,630,37,13,44
1,1,431,672,26,32,1
1,4,435,356,30,30,25
1,4,280,84,36,31,35
1,1,561,403,44,9,21
1,7,111,267,14,44,14
1,1,146,86,36,13,21
1,7,7,330,16,34,38
1,10,618,654,11,29,27
1,10,607,424,16,46,6
1,3,466,646,29,44,21
1,11,143,642,19,47,18
1,10,491,440,12,36,23
1,7,745,629,32,48,49
1,8,25,601,49,8,21
1,8,768,505,5,9,24
1,5,421,716,36,33,31
1,6,677,361,12,17,47
1,10,564,611,39,5,39
1,1,222,209,27,7,2
1,9,221,336,22,15,49
1,7,91,648,2,19,18
1,4,734,457,10,31,30
1,5,418,10,26,9,16
1,6,298,2,35,4,3
1,3,666,302,26,23,9
1,7,349,688,20,23,2
1,2,576,326,39,35,4
1,1,94,150,17,45,22
1,8,766,396,36,43,23
1,6,130,297,7,29,17
1,4,96,426,27,0,43
1,1,196,447,3,43,22
1,2,776,495,28,45,36
1,3,37,272,12,21,3
1,6,400,651,16,40,21
1,6,432,745,31,32,47
1,2,273,365,20,23,46
1,8,332,675,46,23,39
1,7,775,521,25,24,48
1,10,279,284,13,1,47
1,6,209,711,25,3,36
1,1,162,502,37,22,39
1,10,148,28,1,4,27
1,9,88,354,17,31,6
1,11,556,237,48,33,9
1,8,749,508,38,13,9
1,6,759,355,6,35,3
1,9,276,306,48,26,8
1,8,525,266,43,13,37
1,4,752,655,42,7,16
1,1,397,141,33,13,45
1,6,271,686,49,49,5
1,9,465,570,6,16,27
1,2,152,704,46,16,2
1,4,679,452,45,39,36
1,4,311,88,9,33,47
1,12,182,194,29,30,32
1,2,537,765,24,24,40
1,11,561,748,37,13,33
1,5,661,266,15,21,6
1,4,404,323,34,12,41
1,1,111,705,18,18,10
1,8,313,86,35,20,37
1,3,386,429,15,35,47
1,3,96,546,36,18,6
1,8,206,166,44,14,12
1,3,668,377,32,3,34
1,6,285,216,16,40,46
1,7,284,668,23,50,44
1,7,218,508,24,35,8
1,11,758,100,48,2,26
1,8,62,197,11,37,1
1,3,225,713,31,6,29
1,10,10,601,19,15,31
1,9,469,459,31,10,29
1,6,728,414,29,36,41
1,9,176,323,30,11,21
1,4,526,439,42,40,29
1,1,229,247,13,49,9
1,2,590,463,0,38,22
1,1,779,672,43,41,48
1,2,212,276,40,6,17
1,11,510,479,1,33,5
1,4,756,276,48,12,4
1,4,344,155,8,18,16
1,9,333,624,12,19,10
1,10,146,96,47,39,11
1,1,163,20,21,12,11
1,12,491,131,16,38,24
1,3,623,76,10,39,3
1,2,467,487,46,5,14
1,11,683,442,18,13,19
1,10,325,232,33,47,22
1,3,413,391,12,9,33
1,2,671,197,32,34,12
1,6,92,154,45,13,31
1,2,277,139,9,2,37
1,12,664,685,34,8,32
1,11,559,229,10,14,13
1,6,721,550,44,31,32
1,12,382,41,40,19,0
1,5,62,668,12,19,49
1,4,376,342,35,12,36
1,9,94,588,28,6,43
1,9,770,549,25,31,47
1,7,437,424,30,47,33
1,2,132,740,24,21,11
1,4,526,407,17,30,29
1,2,164,630,29,41,10
1,1,119,771,13,29,7
1,7,461,332,11,9,37
1,10,600,307,40,23,35
1,4,85,63,15,17,3
1,6,563,602,15,22,36
1,3,604,738,20,12,4
1,4,752,34,27,35,15
1,11,311,491,12,8,48
1,5,738,375,17,7,3
1,2,476,311,46,29,30
1,8,338,757,46,47,35
1,5,55,754,11,14,26
1,9,700,387,27,41,2
1,3,45,321,4,9,27
1,12,84,47,2,10,30
1,5,340,274,1,48,32
1,3,736,668,40,3,15
1,8,405,735,43,45,40
1,1,221,163,22,22,15
1,4,14,348,4,47,13
1,6,668,667,20,18,20
1,1,542,425,38,14,18
1,1,209,252,15,1,29
1,5,541,357,28,27,21
1,3,222,102,34,3,41
1,6,336,425,11,21,32
1,12,84,330,49,33,32
1,3,252,455,12,20,29
1,6,215,228,39,42,47
1,4,455,157,44,12,49
1,1,97,756,8,18,28
1,5,428,177,29,38,2
1,5,324,441,42,42,33
1,6,625,653,31,24,31
1,4,302,337,23,12,25
1,1,629,770,39,35,30
1,5,459,701,0,16,15
1,1,265,514,5,44,11
1,6,570,476,46,29,26
1,5,82,517,19,15,23
1,8,205,150,38,19,36
1,4,124,167,43,23,43
1,11,60,483,27,39,0
1,10,730,59,24,8,30
1,5,16,618,9,6,9
1,2,771,580,40,11,12
1,2,19,72,34,37,50
1,6,412,177,5,43,19
1,1,580,437,44,47,46
1,10,632,574,7,9,35
1,7,697,378,14,17,1
1,11,149,710,46,34,19
1,10,194,706,33,7,13
1,3,572,639,4,36,40
1,3,483,541,8,21,39
1,2,511,26,13,2,17
1,2,498,713,28,1,18
1,1,310,461,11,28,30
1,1,725,111,35,7,39
1,12,174,438,30,42,8
1,1,505,35,22,3,44
1,1,411,635,11,24,39
1,1,390,160,36,26,8
1,12,20,646,23,34,14
1,8,288,274,48,37,36
1,4,666,307,40,10,31
1,4,356,754,26,2,17
1,4,250,469,12,41,24
1,5,342,240,11,15,4
1,11,205,148,35,18,22
1,3,628,397,19,9,3
1,4,223,58,4,40,19
1,5,613,502,26,14,4
1,2,319,610,23,7,49
1,1,585,456,20,12,10
1,1,52,218,6,26,18
1,9,114,647,35,46,35
1,8,633,383,7,37,9
1,9,504,685,10,10,13
1,8,338,107,2,47,37
1,6,640,334,30,20,1
1,12,754,528,2,11,16
1,1,672,73,31,39,33
1,1,80,711,6,19,36
1,7,756,197,10,8,41
1,11,361,528,1,27,24
1,1,552,441,22,18,28
1,3,63,296,43,42,40
1,5,103,224,9,41,22
1,9,570,217,9,30,47
1,3,268,354,29,16,30
1,12,6,562,45,21,22
1,7,99,269,0,8,43
1,4,26,103,0,41,3
1,11,660,695,39,42,42
1,10,72,352,47,34,34
1,1,515,243,4,37,26
1,3,403,31,44,3,1
1,8,430,296,36,19,14
1,6,95,36,39,47,30
1,12,40,69,22,18,50
1,6,528,490,9,10,8
1,4,157,338,2,45,3
1,5,503,205,16,26,40
1,10,57,260,19,31,28
1,4,528,310,31,38,29
1,11,20,290,49,21,37
1,1,442,765,14,26,27
1,1,440,513,41,42,39
1,4,591,327,13,25,12
1,8,515,615,41,46,40
1,5,430,316,39,26,43
1,11,365,515,1,18,17
1,9,170,45,12,37,39
1,12,503,489,12,48,35
1,2,160,75,39,41,48
1,11,633,110,12,18,16
1,12,506,595,44,10,11
1,6,524,356,26,10,13
1,6,296,777,49,28,26
1,7,679,286,6,36,48
1,3,93,281,19,22,29
1,2,734,427,3,7,33
1,9,685,267,40,21,7
1,8,461,417,41,10,25
1,6,33,97,10,44,42
1,4,765,87,16,6,32
1,3,540,233,3,36,6
1,9,410,423,24,12,13
1,10,525,453,43,9,9
1,4,625,743,46,1,15
1,1,123,737,43,35,31
1,7,325,612,38,30,32
1,4,293,235,48,12,14
1,5,645,452,16,45,6
1,7,437,530,43,50,49
1,3,511,400,29,15,19
1,11,570,359,20,14,35
1,1,216,447,45,30,21
1,7,771,314,8,19,35
1,6,670,39,26,12,2
1,2,265,435,8,39,13
1,6,685,698,42,30,15
1,2,456,627,48,37,19
1,4,495,238,4,8,39
1,1,82,470,38,25,39
1,9,714,64,25,37,3
1,10,731,576,25,33,27
1,9,766,36,7,41,9
1,3,537,99,47,10,4
1,3,703,38,34,46,2
1,5,658,517,10,45,33
